CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,
Malaysia,MYS,20200401,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,2626,37,85.71,85.71,	
Malaysia,MYS,20200402,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,2908,45,85.71,85.71,	
Malaysia,MYS,20200403,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,3116,50,85.71,85.71,	
Malaysia,MYS,20200404,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,3333,53,85.71,85.71,	
Malaysia,MYS,20200405,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,3483,57,85.71,85.71,	
Malaysia,MYS,20200406,2,1,2,1,2,1,0,,1,1,2,1,3,0.00,2.50,0.00,0.00,1,1,3662,61,85.71,85.71,	
Malaysia,MYS,20200407,2,1,2,1,2,1,0,,1,1,2,1,3,,2.50,,,1,1,3793,62,85.71,85.71,	
Malaysia,MYS,20200408,2,1,2,1,2,1,0,,1,1,2,1,3,,2.50,,,1,1,3963,63,85.71,85.71,	
Malaysia,MYS,20200409,2,1,2,1,2,1,0,,1,1,2,1,3,,2.50,,,1,1,4119,65,85.71,85.71,	
Malaysia,MYS,20200410,2,1,2,1,2,1,0,,1,1,2,1,3,,2.50,,,1,1,4228,67,85.71,85.71,	
Malaysia,MYS,20200411,2,1,2,1,2,1,0,,1,1,2,1,3,,,,,1,1,4346,70,85.71,85.71,	
Malaysia,MYS,20200412,2,1,2,1,2,1,0,,1,1,2,1,3,,,,,,,4530,73,85.71,85.71,	
Malaysia,MYS,20200413,2,1,2,1,2,1,0,,1,1,2,1,3,,,,,,,4683,76,85.71,85.71,	
Malaysia,MYS,20200414,2,1,2,1,2,1,0,,1,1,2,1,3,,,,,,,4817,77,85.71,85.71,	
Namibia,NAM,20200101,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200102,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200103,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200104,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200105,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200106,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200107,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200108,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200109,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200110,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200111,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200112,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200113,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200114,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200115,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200116,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200117,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200118,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200119,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200120,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200121,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200122,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200123,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200124,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200125,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200126,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200127,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200128,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200129,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200130,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200131,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200201,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200202,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200203,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200204,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200205,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200206,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200207,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200208,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200209,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200210,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200211,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200212,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200213,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200214,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200215,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200216,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200217,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200218,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200219,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200220,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200221,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200222,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200223,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200224,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200225,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200226,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200227,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200228,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200229,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,0.00,0.00,	
Namibia,NAM,20200301,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200302,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200303,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200304,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200305,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200306,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200307,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200308,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200309,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200310,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200311,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200312,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200313,0,1,0,1,0,1,0,1,0,1,0,1,1,0.00,0.00,0.00,0.00,,,,,4.76,4.76,	
Namibia,NAM,20200314,0,1,0,1,0,1,0,1,,,0,1,3,0.00,0.00,0.00,0.00,,,,,14.29,14.29,	
Namibia,NAM,20200315,0,1,0,1,0,1,0,1,,,0,1,3,0.00,0.00,0.00,0.00,,,698,7,14.29,14.29,	
Namibia,NAM,20200316,0,1,0,1,0,1,0,1,,,0,1,3,0.00,0.00,0.00,0.00,,,698,7,14.29,14.29,	
Namibia,NAM,20200317,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,698,7,57.14,57.14,	
Namibia,NAM,20200318,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,698,7,57.14,57.14,	
Namibia,NAM,20200319,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,698,7,57.14,57.14,	
Namibia,NAM,20200320,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,698,7,57.14,57.14,	
Namibia,NAM,20200321,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,699,7,57.14,57.14,	
Namibia,NAM,20200322,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,699,7,57.14,57.14,	
Namibia,NAM,20200323,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,699,7,57.14,57.14,	
Namibia,NAM,20200324,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,699,7,57.14,57.14,	
Namibia,NAM,20200325,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,699,7,57.14,57.14,	
Namibia,NAM,20200326,2,1,0,1,2,1,0,1,1,1,0,1,3,0.00,0.00,0.00,0.00,,,700,7,57.14,57.14,	
Namibia,NAM,20200327,2,1,0,1,2,1,0,1,1,1,2,0,3,0.00,5.25,0.00,0.00,1,,704,7,66.67,66.67,	
Namibia,NAM,20200328,2,1,0,1,2,1,0,1,1,1,2,0,3,0.00,5.25,0.00,0.00,1,,704,7,66.67,66.67,	
Namibia,NAM,20200329,2,1,0,1,2,1,0,1,1,1,2,0,3,0.00,5.25,0.00,0.00,1,,704,7,66.67,66.67,	
Namibia,NAM,20200330,2,1,0,1,2,1,0,1,1,1,2,0,3,0.00,5.25,0.00,0.00,1,,707,7,66.67,66.67,	
Namibia,NAM,20200331,,,,,,,,,,,,,,,,,,,,707,7,,,	
Namibia,NAM,20200401,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,707,7,66.67,66.67,	
Namibia,NAM,20200402,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,709,7,66.67,66.67,	
Namibia,NAM,20200403,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,709,7,66.67,66.67,	
Namibia,NAM,20200404,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,710,7,66.67,66.67,	
Namibia,NAM,20200405,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,710,7,66.67,66.67,	
Namibia,NAM,20200406,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200407,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200408,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200409,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200410,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200411,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200412,2,1,0,1,2,1,0,1,1,1,2,0,3,441411500.91,5.25,0.00,0.00,1,,712,7,66.67,66.67,	
Namibia,NAM,20200413,,,,,,,,,,,,,,,,,,,,712,7,,66.67,	
Namibia,NAM,20200414,,,,,,,,,,,,,,,,,,,,712,7,,66.67,	
Niger,NER,20200101,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200102,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200103,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200104,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200105,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200106,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200107,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200108,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200109,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200110,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200111,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200112,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200113,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200114,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200115,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200116,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200117,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200118,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200119,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200120,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200121,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200122,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200123,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200124,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200125,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200126,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200127,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200128,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200129,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200130,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200131,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200201,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200202,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200203,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200204,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200205,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200206,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200207,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200208,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200209,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200210,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200211,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200212,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200213,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200214,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200215,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200216,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200217,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200218,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200219,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200220,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200221,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200222,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200223,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200224,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200225,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200226,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200227,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200228,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200229,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200301,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200302,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200303,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200304,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200305,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200306,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200307,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200308,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200309,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200310,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200311,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200312,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Niger,NER,20200313,0,,0,,2,1,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Niger,NER,20200314,0,,0,,2,1,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Niger,NER,20200315,0,,0,,2,1,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Niger,NER,20200316,0,,0,,2,1,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Niger,NER,20200317,0,,0,,2,1,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,,,28.57,28.57,	
Niger,NER,20200318,0,,0,,2,1,0,,1,1,0,,0,0.00,0.00,0.00,0.00,0,0,,,28.57,28.57,	
Niger,NER,20200319,0,,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,,,42.86,42.86,	
Niger,NER,20200320,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,,,57.14,57.14,	
Niger,NER,20200321,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,1,0,57.14,57.14,	
Niger,NER,20200322,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,1,0,57.14,57.14,	
Niger,NER,20200323,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,1,0,57.14,57.14,	
Niger,NER,20200324,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,2,0,57.14,57.14,	
Niger,NER,20200325,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,7,1,57.14,57.14,	
Niger,NER,20200326,2,1,0,,2,1,0,,1,1,0,,3,0.00,0.00,0.00,0.00,1,0,7,1,57.14,57.14,	
Niger,NER,20200327,2,1,0,,2,1,0,,1,1,0,,3,,0.00,,0.00,1,1,10,1,57.14,57.14,	
